Sample,Time(S),CH1(V),CH2(V)
2760,0.00116,0.0546496,-0.242887
2761,0.001161,0.0546496,-0.251995
2762,0.001162,0.0546496,-0.262622
2763,0.001163,0.0546496,-0.27173
2764,0.001164,0.0546496,-0.282356
2765,0.001165,0.0576857,-0.291465
2766,0.001166,0.0576857,-0.302091
2767,0.001167,0.0576857,-0.312717
2768,0.001168,0.0576857,-0.321825
2769,0.001169,0.0561676,-0.332452
2770,0.00117,0.0607218,-0.340042
2771,0.001171,0.0607218,-0.353704
2772,0.001172,0.0607218,-0.361295
2773,0.001173,0.0607218,-0.371921
2774,0.001174,0.0607218,-0.381029
2775,0.001175,0.0607218,-0.394692
2776,0.001176,0.0607218,-0.402282
2777,0.001177,0.0622398,-0.41139
2778,0.001178,0.0622398,-0.423534
2779,0.001179,0.0622398,-0.429607
2780,0.00118,0.0622398,-0.440233
2781,0.001181,0.0607218,-0.449341
2782,0.001182,0.0652759,-0.458449
2783,0.001183,0.0652759,-0.469076
2784,0.001184,0.0652759,-0.478184
2785,0.001185,0.0652759,-0.48881
2786,0.001186,0.0652759,-0.497919
2787,0.001187,0.0637579,-0.508545
2788,0.001188,0.0713481,-0.517653
2789,0.001189,0.0713481,-0.526761
2790,0.00119,0.0713481,-0.538906
2791,0.001191,0.068312,-0.548014
2792,0.001192,0.0713481,-0.55864
2793,0.001193,0.068312,-0.567749
2794,0.001194,0.0713481,-0.578375
2795,0.001195,0.0713481,-0.587483
2796,0.001196,0.0713481,-0.593555
2797,0.001197,0.0713481,-0.6057
2798,0.001198,0.0713481,-0.61329
2799,0.001199,0.0713481,-0.623916
2800,0.0012,0.0713481,-0.631506
2801,0.001201,0.0743842,-0.640615
2802,0.001202,0.0743842,-0.651241
2803,0.001203,0.0743842,-0.660349
2804,0.001204,0.0743842,-0.669458
2805,0.001205,0.0743842,-0.678566
2806,0.001206,0.0728661,-0.687674
2807,0.001207,0.0759022,-0.6983
2808,0.001208,0.0759022,-0.705891
2809,0.001209,0.0759022,-0.718035
2810,0.00121,0.0774203,-0.724107
2811,0.001211,0.0774203,-0.733215
2812,0.001212,0.0774203,-0.743842
2813,0.001213,0.0774203,-0.751432
2814,0.001214,0.0774203,-0.762058
2815,0.001215,0.0774203,-0.771167
2816,0.001216,0.0774203,-0.780275
2817,0.001217,0.0774203,-0.787865
2818,0.001218,0.0774203,-0.796973
2819,0.001219,0.0774203,-0.8076
2820,0.00122,0.0774203,-0.813672
2821,0.001221,0.0743842,-0.821262
2822,0.001222,0.0774203,-0.83037
2823,0.001223,0.0804563,-0.83796
2824,0.001224,0.0774203,-0.848587
2825,0.001225,0.0774203,-0.856177
2826,0.001226,0.0804563,-0.865285
2827,0.001227,0.0804563,-0.871357
2828,0.001228,0.0804563,-0.881984
2829,0.001229,0.0804563,-0.891092
2830,0.00123,0.0774203,-0.898682
2831,0.001231,0.0774203,-0.90779
2832,0.001232,0.0834924,-0.913863
2833,0.001233,0.0819744,-0.924489
2834,0.001234,0.0850105,-0.932079
2835,0.001235,0.0804563,-0.941187
2836,0.001236,0.0819744,-0.950296
2837,0.001237,0.0819744,-0.956368
2838,0.001238,0.0819744,-0.965476
2839,0.001239,0.0804563,-0.976102
2840,0.00124,0.0834924,-0.982175
2841,0.001241,0.0834924,-0.991283
2842,0.001242,0.0819744,-0.998873
2843,0.001243,0.0819744,-1.00495
2844,0.001244,0.0819744,-1.01557
2845,0.001245,0.0819744,-1.02316
2846,0.001246,0.0819744,-1.02772
2847,0.001247,0.0819744,-1.03834
2848,0.001248,0.0819744,-1.04441
2849,0.001249,0.0819744,-1.052
2850,0.00125,0.0819744,-1.05959
2851,0.001251,0.0819744,-1.06567
2852,0.001252,0.0819744,-1.07174
2853,0.001253,0.0819744,-1.07933
2854,0.001254,0.0804563,-1.08692
2855,0.001255,0.0850105,-1.09299
2856,0.001256,0.0850105,-1.10058
2857,0.001257,0.0834924,-1.10817
2858,0.001258,0.0850105,-1.11424
2859,0.001259,0.0865285,-1.12032
2860,0.00126,0.0865285,-1.13094
2861,0.001261,0.0834924,-1.13702
2862,0.001262,0.0850105,-1.14309
2863,0.001263,0.0834924,-1.1522
2864,0.001264,0.0865285,-1.15827
2865,0.001265,0.0865285,-1.16434
2866,0.001266,0.0850105,-1.17041
2867,0.001267,0.0850105,-1.18104
2868,0.001268,0.0850105,-1.18407
2869,0.001269,0.0850105,-1.19015
2870,0.00127,0.0850105,-1.19774
2871,0.001271,0.0850105,-1.20381
2872,0.001272,0.0850105,-1.20988
2873,0.001273,0.0850105,-1.21595
2874,0.001274,0.0880466,-1.22203
2875,0.001275,0.0880466,-1.23113
2876,0.001276,0.0895646,-1.23569
2877,0.001277,0.0880466,-1.24176
2878,0.001278,0.0880466,-1.24935
2879,0.001279,0.0910827,-1.25542
2880,0.00128,0.0880466,-1.26149
2881,0.001281,0.0895646,-1.26909
2882,0.001282,0.0895646,-1.27516
2883,0.001283,0.0895646,-1.28123
2884,0.001284,0.0865285,-1.29034
2885,0.001285,0.0880466,-1.29337
2886,0.001286,0.0880466,-1.29945
2887,0.001287,0.0880466,-1.30552
2888,0.001288,0.0895646,-1.31311
2889,0.001289,0.0880466,-1.31766
2890,0.00129,0.0880466,-1.32525
2891,0.001291,0.0880466,-1.32829
2892,0.001292,0.0865285,-1.3374
2893,0.001293,0.0895646,-1.34043
2894,0.001294,0.0895646,-1.34802
2895,0.001295,0.0895646,-1.35258
2896,0.001296,0.0895646,-1.35865
2897,0.001297,0.0895646,-1.36169
2898,0.001298,0.0865285,-1.36776
2899,0.001299,0.0895646,-1.37383
2900,0.0013,0.0895646,-1.37838
2901,0.001301,0.0895646,-1.38446
2902,0.001302,0.0895646,-1.38901
2903,0.001303,0.0895646,-1.39356
2904,0.001304,0.0895646,-1.3966
2905,0.001305,0.0895646,-1.40571
2906,0.001306,0.0895646,-1.40875
2907,0.001307,0.0880466,-1.4133
2908,0.001308,0.0880466,-1.41937
2909,0.001309,0.0865285,-1.42241
2910,0.00131,0.0895646,-1.42848
2911,0.001311,0.0895646,-1.43303
2912,0.001312,0.0895646,-1.43607
2913,0.001313,0.0895646,-1.44214
2914,0.001314,0.0895646,-1.44518
2915,0.001315,0.0895646,-1.45125
2916,0.001316,0.0895646,-1.45429
2917,0.001317,0.0895646,-1.46036
2918,0.001318,0.0895646,-1.46339
2919,0.001319,0.0895646,-1.46643
2920,0.00132,0.0880466,-1.47098
2921,0.001321,0.0880466,-1.47554
2922,0.001322,0.0850105,-1.47858
2923,0.001323,0.0850105,-1.48161
2924,0.001324,0.0850105,-1.48465
2925,0.001325,0.0865285,-1.48768
2926,0.001326,0.0850105,-1.49072
2927,0.001327,0.0850105,-1.49679
2928,0.001328,0.0850105,-1.49831
2929,0.001329,0.0850105,-1.49983
2930,0.00133,0.0850105,-1.50286
2931,0.001331,0.0850105,-1.5059
2932,0.001332,0.0850105,-1.51045
2933,0.001333,0.0850105,-1.51045
2934,0.001334,0.0850105,-1.51501
2935,0.001335,0.0865285,-1.51956
2936,0.001336,0.0865285,-1.5226
2937,0.001337,0.0850105,-1.52563
2938,0.001338,0.0850105,-1.52563
2939,0.001339,0.0850105,-1.53019
2940,0.00134,0.0850105,-1.53322
2941,0.001341,0.0819744,-1.53474
2942,0.001342,0.0819744,-1.53474
2943,0.001343,0.0819744,-1.53778
2944,0.001344,0.0819744,-1.5393
2945,0.001345,0.0819744,-1.5393
2946,0.001346,0.0819744,-1.54385
2947,0.001347,0.0819744,-1.54537
2948,0.001348,0.0819744,-1.54689
2949,0.001349,0.0819744,-1.54841
2950,0.00135,0.0819744,-1.54992
2951,0.001351,0.0819744,-1.55144
2952,0.001352,0.0819744,-1.55448
2953,0.001353,0.0819744,-1.55448
2954,0.001354,0.0819744,-1.556
2955,0.001355,0.0819744,-1.55751
2956,0.001356,0.0819744,-1.55903
2957,0.001357,0.0819744,-1.56055
2958,0.001358,0.0819744,-1.56207
2959,0.001359,0.0819744,-1.56662
2960,0.00136,0.0819744,-1.56359
2961,0.001361,0.0819744,-1.56814
2962,0.001362,0.0819744,-1.56966
2963,0.001363,0.0819744,-1.56966
2964,0.001364,0.0789383,-1.57269
2965,0.001365,0.0789383,-1.57269
2966,0.001366,0.0789383,-1.57269
2967,0.001367,0.0789383,-1.57269
2968,0.001368,0.0789383,-1.57269
2969,0.001369,0.0789383,-1.57573
2970,0.00137,0.0789383,-1.57421
2971,0.001371,0.0789383,-1.57573
2972,0.001372,0.0789383,-1.57573
2973,0.001373,0.0759022,-1.57573
2974,0.001374,0.0759022,-1.57573
2975,0.001375,0.0759022,-1.57573
2976,0.001376,0.0759022,-1.57573
2977,0.001377,0.0774203,-1.57573
2978,0.001378,0.0743842,-1.57421
2979,0.001379,0.0759022,-1.57421
2980,0.00138,0.0759022,-1.57573
2981,0.001381,0.0759022,-1.57421
2982,0.001382,0.0759022,-1.57421
2983,0.001383,0.0759022,-1.57421
2984,0.001384,0.0759022,-1.57421
2985,0.001385,0.0759022,-1.57421
2986,0.001386,0.0759022,-1.57421
2987,0.001387,0.0774203,-1.57421
2988,0.001388,0.0759022,-1.57269
2989,0.001389,0.0713481,-1.57421
2990,0.00139,0.0728661,-1.57269
2991,0.001391,0.0728661,-1.57269
2992,0.001392,0.0728661,-1.57118
2993,0.001393,0.0743842,-1.56966
2994,0.001394,0.0728661,-1.56966
2995,0.001395,0.0728661,-1.56966
2996,0.001396,0.0667939,-1.56814
2997,0.001397,0.068312,-1.56814
2998,0.001398,0.068312,-1.56359
2999,0.001399,0.068312,-1.56055
3000,0.0014,0.068312,-1.56055
3001,0.001401,0.0713481,-1.55903
3002,0.001402,0.0667939,-1.55751
3003,0.001403,0.068312,-1.55751
3004,0.001404,0.068312,-1.55448
3005,0.001405,0.068312,-1.55296
3006,0.001406,0.068312,-1.55144
3007,0.001407,0.068312,-1.55144
3008,0.001408,0.068312,-1.54992
3009,0.001409,0.0637579,-1.54689
3010,0.00141,0.0652759,-1.54537
3011,0.001411,0.0652759,-1.54233
3012,0.001412,0.0637579,-1.54233
3013,0.001413,0.0637579,-1.53778
3014,0.001414,0.0622398,-1.53474
3015,0.001415,0.0622398,-1.53322
3016,0.001416,0.0622398,-1.52867
3017,0.001417,0.0622398,-1.52867
3018,0.001418,0.0622398,-1.52412
3019,0.001419,0.0622398,-1.52412
3020,0.00142,0.0622398,-1.51956
3021,0.001421,0.0622398,-1.51653
3022,0.001422,0.0622398,-1.51501
3023,0.001423,0.0622398,-1.51197
3024,0.001424,0.0622398,-1.50742
3025,0.001425,0.0622398,-1.50742
3026,0.001426,0.0576857,-1.50286
3027,0.001427,0.0592037,-1.49983
3028,0.001428,0.0592037,-1.49679
3029,0.001429,0.0561676,-1.49224
3030,0.00143,0.0561676,-1.4892
3031,0.001431,0.0561676,-1.48617
3032,0.001432,0.0561676,-1.48313
3033,0.001433,0.0561676,-1.48009
3034,0.001434,0.0561676,-1.47554
3035,0.001435,0.0531316,-1.47098
3036,0.001436,0.0546496,-1.46795
3037,0.001437,0.0546496,-1.46643
3038,0.001438,0.0531316,-1.46036
3039,0.001439,0.0561676,-1.45732
3040,0.00144,0.0546496,-1.45429
3041,0.001441,0.0516135,-1.45277
3042,0.001442,0.0516135,-1.44518
3043,0.001443,0.0516135,-1.44366
3044,0.001444,0.0500955,-1.43759
3045,0.001445,0.0516135,-1.43607
3046,0.001446,0.0470594,-1.42848
3047,0.001447,0.0485774,-1.42544
3048,0.001448,0.0485774,-1.41937
3049,0.001449,0.0485774,-1.41482
3050,0.00145,0.0485774,-1.41026
3051,0.001451,0.0485774,-1.40723
3052,0.001452,0.0500955,-1.40115
3053,0.001453,0.0470594,-1.39812
3054,0.001454,0.0485774,-1.39508
3055,0.001455,0.0485774,-1.38901
3056,0.001456,0.0425052,-1.38446
3057,0.001457,0.0440233,-1.37838
3058,0.001458,0.0440233,-1.37383
3059,0.001459,0.0425052,-1.36928
3060,0.00146,0.0394692,-1.3632
3061,0.001461,0.0409872,-1.36017
3062,0.001462,0.0394692,-1.35258
3063,0.001463,0.0409872,-1.34651
3064,0.001464,0.0409872,-1.34347
3065,0.001465,0.0409872,-1.3374
3066,0.001466,0.0409872,-1.33132
3067,0.001467,0.0394692,-1.32525
3068,0.001468,0.0394692,-1.32222
3069,0.001469,0.0379511,-1.31614
3070,0.00147,0.034915,-1.30855
3071,0.001471,0.0364331,-1.304
3072,0.001472,0.0364331,-1.29793
3073,0.001473,0.034915,-1.29186
3074,0.001474,0.0318789,-1.28427
3075,0.001475,0.033397,-1.28123
3076,0.001476,0.033397,-1.27364
3077,0.001477,0.0303609,-1.26757
3078,0.001478,0.0318789,-1.25998
3079,0.001479,0.0318789,-1.2539
3080,0.00148,0.0318789,-1.24935
3081,0.001481,0.033397,-1.24176
3082,0.001482,0.0303609,-1.23721
3083,0.001483,0.0288428,-1.23113
3084,0.001484,0.0288428,-1.22506
3085,0.001485,0.0273248,-1.21747
3086,0.001486,0.0273248,-1.2114
3087,0.001487,0.0273248,-1.20381
3088,0.001488,0.0258068,-1.19774
3089,0.001489,0.0258068,-1.19015
3090,0.00149,0.0258068,-1.18407
3091,0.001491,0.0258068,-1.178
3092,0.001492,0.0242887,-1.17041
3093,0.001493,0.0258068,-1.16434
3094,0.001494,0.0258068,-1.15675
3095,0.001495,0.0197346,-1.14916
3096,0.001496,0.0212526,-1.14309
3097,0.001497,0.0197346,-1.1355
3098,0.001498,0.0242887,-1.12942
3099,0.001499,0.0182165,-1.12183
3100,0.0015,0.0182165,-1.11424
3101,0.001501,0.0182165,-1.10362
3102,0.001502,0.0182165,-1.09906
3103,0.001503,0.0182165,-1.09299
3104,0.001504,0.0197346,-1.0854
3105,0.001505,0.0166985,-1.07781
3106,0.001506,0.0166985,-1.0687
3107,0.001507,0.0166985,-1.06415
3108,0.001508,0.0136624,-1.05352
3109,0.001509,0.0151804,-1.04745
3110,0.00151,0.0136624,-1.04138
3111,0.001511,0.0106263,-1.03075
3112,0.001512,0.0121444,-1.02316
3113,0.001513,0.0121444,-1.01709
3114,0.001514,0.0121444,-1.00646
3115,0.001515,0.0121444,-1.00039
3116,0.001516,0.0121444,-0.994319
3117,0.001517,0.0106263,-0.983693
3118,0.001518,0.0106263,-0.976102
3119,0.001519,0.00910827,-0.97003
3120,0.00152,0.00607218,-0.960922
3121,0.001521,0.00910827,-0.953332
3122,0.001522,0.00759022,-0.945742
3123,0.001523,0.00455413,-0.933597
3124,0.001524,0.00607218,-0.927525
3125,0.001525,0.00607218,-0.916899
3126,0.001526,0.00607218,-0.909309
3127,0.001527,0.00607218,-0.901718
3128,0.001528,0.00607218,-0.89261
3129,0.001529,0.00455413,-0.88502
3130,0.00153,0.00455413,-0.87743
3131,0.001531,0.00151804,-0.866803
3132,0.001532,0.00303609,-0.860731
3133,0.001533,0.00303609,-0.850105
3134,0.001534,0,-0.840997
3135,0.001535,-0.00455413,-0.834924
3136,0.001536,-0.00455413,-0.824298
3137,0.001537,0,-0.81519
3138,0.001538,0,-0.804563
3139,0.001539,0,-0.796973
3140,0.00154,0,-0.790901
3141,0.001541,0,-0.778757
3142,0.001542,-0.00455413,-0.772685
3143,0.001543,-0.00607218,-0.762058
3144,0.001544,-0.00607218,-0.754468
3145,0.001545,-0.00455413,-0.743842
3146,0.001546,-0.00910827,-0.733215
3147,0.001547,-0.00910827,-0.724107
3148,0.001548,-0.00910827,-0.718035
3149,0.001549,-0.00910827,-0.705891
3150,0.00155,-0.00910827,-0.696782
3151,0.001551,-0.00910827,-0.687674
3152,0.001552,-0.00910827,-0.678566
3153,0.001553,-0.00910827,-0.669458
3154,0.001554,-0.00910827,-0.660349
3155,0.001555,-0.00910827,-0.652759
3156,0.001556,-0.00910827,-0.642133
3157,0.001557,-0.00910827,-0.633024
3158,0.001558,-0.0121444,-0.626952
3159,0.001559,-0.0136624,-0.616326
3160,0.00156,-0.0106263,-0.608736
3161,0.001561,-0.0121444,-0.599627
3162,0.001562,-0.0121444,-0.589001
3163,0.001563,-0.0121444,-0.579893
3164,0.001564,-0.0106263,-0.572303
3165,0.001565,-0.0136624,-0.564712
3166,0.001566,-0.0166985,-0.554086
3167,0.001567,-0.0136624,-0.546496
3168,0.001568,-0.0166985,-0.537388
3169,0.001569,-0.0166985,-0.526761
3170,0.00157,-0.0197346,-0.516135
3171,0.001571,-0.0197346,-0.510063
3172,0.001572,-0.0197346,-0.497919
3173,0.001573,-0.0197346,-0.490328
3174,0.001574,-0.0197346,-0.479702
3175,0.001575,-0.0197346,-0.470594
3176,0.001576,-0.0182165,-0.461485
3177,0.001577,-0.0212526,-0.452377
3178,0.001578,-0.0212526,-0.444787
3179,0.001579,-0.0227707,-0.432643
3180,0.00158,-0.0227707,-0.425052
3181,0.001581,-0.0258068,-0.415944
3182,0.001582,-0.0258068,-0.405318
3183,0.001583,-0.0273248,-0.394692
3184,0.001584,-0.0273248,-0.387101
3185,0.001585,-0.0273248,-0.376475
3186,0.001586,-0.0273248,-0.365849
3187,0.001587,-0.0273248,-0.35674
3188,0.001588,-0.0258068,-0.347632
3189,0.001589,-0.0288428,-0.338524
3190,0.00159,-0.0288428,-0.329416
3191,0.001591,-0.0303609,-0.318789
3192,0.001592,-0.0288428,-0.309681
3193,0.001593,-0.0318789,-0.300573
3194,0.001594,-0.034915,-0.289946
3195,0.001595,-0.034915,-0.277802
3196,0.001596,-0.0318789,-0.268694
3197,0.001597,-0.0318789,-0.259586
3198,0.001598,-0.034915,-0.248959
3199,0.001599,-0.034915,-0.239851
